ticker,direction,flow_score_raw,flow_score_scaled,price_score,final_score,reject_reason,checks_passed,checks_failed,options_context_score,gamma_regime,pattern,net_gex,gamma_flip_level_estimate,nearest_call_wall,nearest_put_wall,distance_to_call_wall_pct,distance_to_put_wall_pct,ticker_call_oi,ticker_put_oi,ticker_put_call_ratio,near_term_oi,swing_dte_oi,long_dated_oi,iv_rank,iv_current,price_trend,price_extension,price_room,price_pattern,price_momentum,price_confirm_vol,extended,extension_cap,extension_cap_atr,extension_soft_promoted,entry_price,stop_price,target_1,rr_ratio,repeat_flow_count,dte_score,flow_imbalance_ratio,bullish_flow_intensity,bearish_flow_intensity,bullish_premium_per_trade,bearish_premium_per_trade,bullish_vol_oi,bearish_vol_oi,bullish_sweep_count,bearish_sweep_count,bullish_breadth,bearish_breadth,bullish_zscore_tier,bearish_zscore_tier,bullish_flow_intensity_tier,bearish_flow_intensity_tier,bullish_premium_per_trade_tier,bearish_premium_per_trade_tier,bullish_vol_oi_tier,bearish_vol_oi_tier,bullish_repeat_tier,bearish_repeat_tier,bullish_sweep_tier,bearish_sweep_tier,bullish_breadth_tier,bearish_breadth_tier,bullish_dte_tier,bearish_dte_tier,bullish_delta_intensity,bearish_delta_intensity,bullish_avg_delta,bearish_avg_delta,bullish_delta_source_mix,bearish_delta_source_mix,watchlist_streak_days,watchlist_max_flow_score,watchlist_mean_flow_score_5d,watchlist_flow_trend,watchlist_first_seen,watchlist_last_seen,freight_train
INTC,SHORT,0.35157231006817674,3.5157231006817673,3.52,3.7339,price_validation_failed,"confirmation_volume, room_to_target, shooting_star_at_resistance","momentum_aligned, not_extended, trend_aligned",4.6,POSITIVE,unknown,4063831.7,83.64,90.0,35.0,7.74,58.1,2498486.0,2520149.0,1.009,1090793.0,1410423.0,2517419.0,88.3,0.734,0.0,0.0,1.0,1.2,0.32,1.0,True,default,2.5,False,,,,,3,1.0,0.3085236997526066,3e-06,9e-06,981943.1542922802,1591357.7386107827,19.647651,9.481544,0,0,0.0,0.399902,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,1e-06,4e-06,0.487122,0.477173,0.0,0.0,1.0,0.35157231006817674,0.35157231006817674,n/a,2026-04-27,2026-04-27,False
ESI,SHORT,0.3414994530821066,3.4149945308210663,3.74,3.8695,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.2,NEUTRAL,bounce_and_fail,,,41.0,36.0,3.3,9.3,13469.0,16544.0,1.228,23218.0,75.0,6720.0,84.4,0.45,0.0,0.37,1.0,1.0,0.85,0.52,False,default,2.5,False,,,,,1,1.0,0.0,0.0,6.3e-05,0.0,1.0874522242711462e-28,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.363654,0.0,0.0,1.0,0.3414994530821066,0.3414994530821066,n/a,2026-04-27,2026-04-27,False
LULU,SHORT,0.3395072556412497,3.395072556412497,5.74,4.9995,price_validation_failed,"confirmation_volume, ema_rally, momentum_aligned, not_extended, room_to_target, trend_aligned",none,7.9,NEGATIVE,ema_rally,-12430374.59,,200.0,135.0,34.97,8.89,186282.0,163074.0,0.875,69939.0,86761.0,192656.0,58.7,0.452,1.78,0.43,0.2,1.2,1.53,0.61,False,default,2.5,False,,,,,2,1.0,0.0,0.0,7.4e-05,0.0,7.035580585580911,,4.211408,0,0,0.0,0.359611,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.460279,0.0,0.0,1.0,0.3395072556412497,0.3395072556412497,n/a,2026-04-27,2026-04-27,False
LITE,SHORT,0.32578138241848636,3.2578138241848635,4.97,4.1399,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.1,NEUTRAL,bounce_and_fail,,,890.0,800.0,5.18,5.46,73003.0,80846.0,1.107,50541.0,45397.0,57911.0,88.1,1.107,0.0,0.92,1.0,1.0,1.39,0.67,False,default,2.5,False,,,,,1,1.0,0.0,0.0,1.5e-05,0.0,897811.2631937021,,35.75,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.008468,0.0,0.0,1.0,0.32578138241848636,0.32578138241848636,n/a,2026-04-27,2026-04-27,False
TLN,SHORT,0.32488422980333204,3.2488422980333205,3.06,3.5224,price_validation_failed,"bounce_and_fail, not_extended, room_to_target","confirmation_volume, momentum_aligned, trend_aligned",4.9,NEUTRAL,bounce_and_fail,,,370.0,260.0,2.06,28.28,36204.0,26150.0,0.722,15045.0,11032.0,36277.0,90.2,0.611,0.0,0.52,1.0,1.0,0.36,0.19,False,default,2.5,False,,,,,1,1.0,0.0,0.0,3.2e-05,0.0,0.6918080993809936,,7.388889,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.534105,0.0,0.0,1.0,0.32488422980333204,0.32488422980333204,n/a,2026-04-27,2026-04-27,False
POET,SHORT,0.3098963092717514,3.098963092717514,5.55,4.0745,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, volume_capitulation_reversal",trend_aligned,4.3,POSITIVE,unknown,2067591.67,,10.0,7.0,22.85,14.0,766278.0,126860.0,0.166,158254.0,212173.0,522711.0,91.3,1.293,0.0,0.89,0.39,1.4,1.88,1.0,False,default,2.5,False,,,,,1,1.0,0.0,0.0,0.000172,0.0,319747.7440770556,,,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.00011,0.0,0.687531,0.0,0.0,1.0,0.3098963092717514,0.3098963092717514,n/a,2026-04-27,2026-04-27,False
ARM,SHORT,0.296250501488518,2.96250501488518,4.11,3.4743,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, volume_capitulation_reversal","not_extended, trend_aligned",3.8,POSITIVE,unknown,5588102.47,214.71,250.0,110.0,16.44,48.77,362282.0,403394.0,1.113,208396.0,199933.0,357347.0,100.0,0.949,0.0,0.0,1.0,1.4,0.71,1.0,True,default,2.5,True,,,,,2,1.0,0.4222369550395355,1e-06,4e-06,6.577848314456447,15.578570837885424,1.643478,2.904762,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.1238,0.745486,0.0,0.0,1.0,0.296250501488518,0.296250501488518,n/a,2026-04-27,2026-04-27,False
IWM,SHORT,0.2934277264519079,2.934277264519079,0.0,1.7606,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,1.0,1.7029048381425875,3.3e-05,2.2e-05,3.810612997541247,6.713140239294177,20.034491,8.521368,0,1,0.416216,0.003636,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.558004,0.557219,0.0,0.0,,,,,,,False
CRDO,SHORT,0.28964081812443854,2.8964081812443854,4.49,3.8552,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,5.3,NEUTRAL,bounce_and_fail,,,200.0,100.0,12.6,43.7,109749.0,79210.0,0.722,65429.0,52349.0,71181.0,71.6,0.955,0.0,0.15,1.0,1.0,1.75,0.59,False,default,2.5,False,,,,,2,1.0,0.0,0.0,4.3e-05,0.0,0.3661046371343792,,2.403081,0,0,0.0,0.041926,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.603376,0.0,0.0,1.0,0.28964081812443854,0.28964081812443854,n/a,2026-04-27,2026-04-27,False
META,SHORT,0.28750160780675516,2.8750160780675516,2.29,2.8445,price_validation_failed,"confirmation_volume, not_extended, room_to_target","continuation_pattern, momentum_aligned, trend_aligned",3.6,POSITIVE,unknown,715289411.31,674.75,750.0,600.0,11.19,11.05,1824117.0,889999.0,0.488,660584.0,641921.0,1411611.0,86.5,0.434,0.0,0.41,1.0,0.0,0.54,0.34,False,default,2.5,False,,,,,2,1.0,0.0,0.0,2e-06,0.0,60.951910488242966,,6.085714,0,0,0.0,5.3e-05,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.372156,0.0,0.0,1.0,0.28750160780675516,0.28750160780675516,n/a,2026-04-27,2026-04-27,False
RBLX,SHORT,0.2837186130164834,2.8371861301648336,6.24,4.5906,price_validation_failed,"confirmation_volume, consolidation_breakdown, momentum_aligned, not_extended, room_to_target, trend_aligned",none,6.5,NEGATIVE,unknown,-2001522.09,57.42,100.0,35.0,74.19,39.04,221266.0,153016.0,0.692,79183.0,107384.0,187715.0,99.5,0.937,1.6,0.92,1.0,1.2,1.19,0.34,False,consolidation_break,3.0,False,,,,,2,1.0,99.0,1.4e-05,2.8e-05,3.060230668368836e-20,7.525229236198998e-25,2.580858,4.532394,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.429756,0.502153,0.0,0.0,1.0,0.2837186130164834,0.2837186130164834,n/a,2026-04-27,2026-04-27,False
STX,SHORT,0.2786214017280316,2.786214017280316,2.8,3.2331,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",5.0,NEUTRAL,bounce_and_fail,,,600.0,200.0,0.66,66.45,72799.0,79720.0,1.095,39553.0,30980.0,81986.0,99.6,0.864,0.0,0.0,1.0,1.0,0.33,0.47,True,default,2.5,False,,,,,2,1.0,0.0,0.0,8e-06,0.0,63.094261095540155,,146.5,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.757772,0.0,0.0,1.0,0.2786214017280316,0.2786214017280316,n/a,2026-04-27,2026-04-27,False
COP,SHORT,0.2741654328321771,2.741654328321771,4.55,3.5958,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,4.3,POSITIVE,retest_and_confirm,20161379.87,121.14,125.0,95.0,3.19,21.57,217547.0,156068.0,0.717,88307.0,116154.0,169154.0,86.3,0.35,0.0,0.86,0.67,1.4,1.0,0.61,False,default,2.5,False,,,,,1,1.0,0.0,0.0,5e-06,0.0,0.6353791808375348,,2.774603,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.530067,0.0,0.0,1.0,0.2741654328321771,0.2741654328321771,n/a,2026-04-27,2026-04-27,False
TEM,SHORT,0.26879212096641625,2.6879212096641627,4.59,3.821,price_validation_failed,"ema_rally, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",5.5,NEGATIVE,ema_rally,-922605.49,,70.0,50.0,33.97,4.31,165992.0,107440.0,0.647,51048.0,63450.0,158934.0,85.7,0.833,0.0,0.89,1.0,1.2,1.43,0.07,False,default,2.5,False,,,,,1,1.0,0.0,0.0,6.7e-05,0.0,0.4855083768932119,,2.709402,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.604367,0.0,0.0,1.0,0.26879212096641625,0.26879212096641625,n/a,2026-04-27,2026-04-27,False
LRCX,SHORT,0.26466070934853836,2.6466070934853834,4.38,4.0773,price_validation_failed,"bounce_and_fail, momentum_aligned, not_extended, room_to_target","confirmation_volume, trend_aligned",7.2,NEGATIVE,bounce_and_fail,-136172.03,,370.0,240.0,41.82,8.01,244136.0,264681.0,1.084,132444.0,138516.0,237857.0,81.1,0.653,0.0,0.72,1.0,1.0,1.32,0.33,False,default,2.5,False,,,,,1,1.0,0.0,0.0,2e-06,0.0,0.0024948026752520964,,81.142857,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.230452,0.0,0.0,1.0,0.26466070934853836,0.26466070934853836,n/a,2026-04-27,2026-04-27,False
IBIT,SHORT,0.2540561024734489,2.540561024734489,0.0,1.5243,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,0.8556701926324675,1.9e-05,1.9e-05,0.9058668495411876,0.5293317783773034,1.811213,5.56551,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.36312,0.162083,0.0,0.0,,,,,,,False
QQQ,SHORT,0.25350054691789337,2.535005469178934,0.0,1.521,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1.0,2.2652703794668296,2e-06,1e-06,116.68468586133142,103.02053734423983,1.486316,7.475248,0,1,0.276492,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.434007,0.462769,0.0,0.0,,,,,,,False
GEV,SHORT,0.2517116825150947,2.517116825150947,0.0,1.5103,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,0.0962335161094,5e-06,3e-06,0.08132162556508345,0.8450447292462593,8.748387,475.0,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.092156,0.183548,0.0,0.0,,,,,,,False
GOOGL,SHORT,0.2511797999617353,2.511797999617353,0.0,1.5071,weak_bearish_flow,none,none,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1.0,2.1046967174714464,0.0,0.0,811739.3730407995,385679.9729397649,18.068966,35.448276,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.530058,0.525095,0.0,0.0,,,,,,,False
NVDA,SHORT,0.24911884037085813,2.4911884037085814,1.77,2.7566,price_validation_failed,"confirmation_volume, room_to_target","continuation_pattern, momentum_aligned, not_extended, trend_aligned",4.9,POSITIVE,unknown,1776132646.61,210.4,220.0,150.0,4.56,28.71,8278508.0,6850523.0,0.828,3433886.0,3663584.0,8031561.0,69.8,0.447,0.0,0.0,1.0,0.0,0.21,0.56,True,default,2.5,False,,,,,1,1.0,0.0,0.0,0.0,0.0,474716.0692494429,,10.21327,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.490459,0.0,0.0,1.0,0.24911884037085813,0.24911884037085813,n/a,2026-04-27,2026-04-27,False
VST,SHORT,0.24614266643150257,2.4614266643150255,3.01,3.4737,price_validation_failed,"confirmation_volume, ema_rally, not_extended, room_to_target","momentum_aligned, trend_aligned",6.7,NEGATIVE,ema_rally,-16767554.08,,180.0,150.0,9.2,9.0,115179.0,189599.0,1.646,99525.0,76080.0,129173.0,91.8,0.625,0.0,0.66,0.47,1.2,0.11,0.56,False,default,2.5,False,,,,,1,0.7,0.0,0.0,1.4e-05,0.0,2.1306463930485776e-09,,27.1,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.702832,0.0,0.0,1.0,0.24614266643150257,0.24614266643150257,n/a,2026-04-27,2026-04-27,False
AMAT,SHORT,0.2403564498740619,2.403564498740619,4.21,3.1248,price_validation_failed,"bounce_and_fail, confirmation_volume, momentum_aligned, not_extended, room_to_target",trend_aligned,3.3,POSITIVE,bounce_and_fail,8212958.16,403.23,490.0,240.0,21.71,40.39,161232.0,158817.0,0.985,97774.0,83712.0,138563.0,100.0,0.64,0.0,0.58,1.0,1.0,1.22,0.4,False,default,2.5,False,,,,,1,1.0,0.0,0.0,3e-06,0.0,3.0601358471932826e-15,,6.151515,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.448193,0.0,0.0,1.0,0.2403564498740619,0.2403564498740619,n/a,2026-04-27,2026-04-27,False
FDX,SHORT,0.2145875506716566,2.1458755067165662,4.79,4.1499,price_validation_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",8.2,NEUTRAL,trend_continuation,,,400.0,310.0,3.5,19.79,36896.0,49775.0,1.349,23107.0,24887.0,38677.0,41.2,0.315,0.0,0.63,1.0,1.4,1.75,0.0,False,default,2.5,False,,,,,1,1.0,0.0,0.0,1.1e-05,0.0,0.005165235380775163,,1.745283,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.494568,0.0,0.0,1.0,0.2145875506716566,0.2145875506716566,n/a,2026-04-27,2026-04-27,False
DELL,SHORT,0.19971741223112777,1.9971741223112778,3.4,3.4986,price_validation_failed,"confirmation_volume, momentum_aligned, room_to_target, shooting_star_at_resistance","not_extended, trend_aligned",7.4,NEGATIVE,unknown,-1155728.08,215.5,220.0,100.0,2.12,53.58,206735.0,282603.0,1.367,115948.0,123424.0,249966.0,94.9,0.638,0.0,0.0,1.0,1.2,0.75,0.45,True,default,2.5,False,,,,,1,1.0,0.0,0.0,1.2e-05,0.0,1.0317571256087524e-11,,1.544803,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.405263,0.0,0.0,1.0,0.19971741223112777,0.19971741223112777,n/a,2026-04-27,2026-04-27,False
FSLR,SHORT,0.17835274151236483,1.7835274151236482,5.34,3.8938,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target, trend_aligned",none,7.0,NEGATIVE,retest_and_confirm,-17066002.84,192.74,410.0,180.0,112.5,6.71,306055.0,201894.0,0.66,39128.0,88391.0,380430.0,70.6,0.602,1.56,0.96,0.28,1.4,0.76,0.38,False,sustained_trend,5.0,False,,,,,1,1.0,0.0,0.0,9.3e-05,0.0,3.922676949353715e-11,,1.127711,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.488966,0.0,0.0,1.0,0.17835274151236483,0.17835274151236483,n/a,2026-04-27,2026-04-27,False
PG,SHORT,0.1767399537136598,1.767399537136598,4.02,3.0697,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_continuation",trend_aligned,4.9,POSITIVE,trend_continuation,39753790.78,148.72,160.0,135.0,7.57,9.24,182583.0,142482.0,0.78,78290.0,133552.0,113223.0,66.6,0.221,0.0,0.56,1.0,1.4,0.72,0.34,False,default,2.5,False,,,,,1,1.0,0.0,0.0,3e-06,0.0,0.0782780499963262,,1.040199,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.420702,0.0,0.0,1.0,0.1767399537136598,0.1767399537136598,n/a,2026-04-27,2026-04-27,False
ASML,SHORT,0.15340058359069114,1.5340058359069113,4.72,3.303,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, retest_and_confirm, room_to_target",trend_aligned,5.6,NEUTRAL,retest_and_confirm,,,1600.0,1200.0,12.68,15.49,65719.0,90386.0,1.375,55799.0,40102.0,60204.0,83.2,0.49,0.0,0.96,0.76,1.4,1.18,0.42,False,default,2.5,False,,,,,1,1.0,0.0,0.0,1e-06,0.0,0.5832252022977883,,1.451613,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.285148,0.0,0.0,1.0,0.15340058359069114,0.15340058359069114,n/a,2026-04-27,2026-04-27,False
AAPL,SHORT,0.15053730920360758,1.5053730920360757,5.17,3.6837,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",6.9,NEGATIVE,pullback_to_resistance,-115189749.29,267.01,300.0,250.0,12.36,6.37,2613674.0,1893182.0,0.724,1132843.0,1274569.0,2099444.0,80.7,0.283,0.0,0.82,1.0,1.4,1.64,0.31,False,default,2.5,False,,,,,1,0.7,0.0,0.0,0.0,0.0,7.414706923514969e-07,,1.863986,0,1,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.282498,0.0,0.0,1.0,0.15053730920360758,0.15053730920360758,n/a,2026-04-27,2026-04-27,False
AMZN,SHORT,0.13967113834337136,1.3967113834337135,2.94,2.3004,price_validation_failed,"bounce_and_fail, confirmation_volume, room_to_target","momentum_aligned, not_extended, trend_aligned",3.6,POSITIVE,bounce_and_fail,675864940.12,261.03,275.0,200.0,5.35,23.38,3056475.0,1831497.0,0.599,1150693.0,1029981.0,2707298.0,83.9,0.416,0.0,0.0,1.0,1.0,0.45,0.49,True,default,2.5,False,,,,,2,1.0,8.28433906365984,0.0,1e-06,1.3635987513668737e-06,1.6459958252414473e-07,1.240876,1.219573,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.282821,0.465222,0.0,0.0,1.0,0.13967113834337136,0.13967113834337136,n/a,2026-04-27,2026-04-27,False
GS,SHORT,0.1354923995842338,1.3549239958423382,3.95,3.2825,price_validation_failed,"momentum_aligned, not_extended, pullback_to_resistance, room_to_target","confirmation_volume, trend_aligned",7.1,NEGATIVE,pullback_to_resistance,-2944860.65,,1000.0,800.0,7.27,14.18,190981.0,169289.0,0.886,80047.0,65373.0,214850.0,61.2,0.312,0.0,0.5,0.79,1.4,1.21,0.06,False,default,2.5,False,,,,,1,1.0,0.0,0.0,4e-06,0.0,3.847448626144845e-15,,1.269841,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.487953,0.0,0.0,1.0,0.1354923995842338,0.1354923995842338,n/a,2026-04-27,2026-04-27,False
TSLA,SHORT,0.13058311891789331,1.3058311891789331,6.8,3.8529,price_validation_failed,"confirmation_volume, momentum_aligned, not_extended, room_to_target, trend_aligned, trend_continuation",none,5.8,NEGATIVE,trend_continuation,-187006226.74,,960.0,300.0,161.49,18.28,3768577.0,2795567.0,0.742,1749041.0,1393920.0,3421183.0,2.5,0.41,1.68,0.88,0.61,1.4,1.79,0.45,False,sustained_trend,5.0,False,,,,,1,1.0,0.0,0.0,1e-06,0.0,379.91248524371156,,1.412979,0,0,0.0,0.0,4,4,1,1,4,4,1,1,4,4,4,4,4,4,4,4,0.0,0.0,0.0,0.235386,0.0,0.0,1.0,0.13058311891789331,0.13058311891789331,n/a,2026-04-27,2026-04-27,False
WIX,LONG,0.5357875045395162,5.357875045395161,4.15,5.0639,watchlist_reeval_failed,"momentum_aligned, not_extended, room_to_target, trend_continuation","confirmation_volume, trend_aligned",5.7,NEUTRAL,trend_continuation,,,120.0,70.0,61.18,5.98,27358.0,27093.0,0.99,15255.0,17540.0,21656.0,93.3,0.859,0.0,0.91,1.0,1.4,0.84,0.0,False,default,2.5,False,,,,,1,1.0,99.0,0.000153,0.0,594156.2027020142,0.0,9.5,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,7.5e-05,0.0,0.533409,0.0,0.0,0.0,1.0,0.5357875045395162,0.5357875045395162,n/a,2026-04-22,2026-04-22,
NN,LONG,0.5346383320662336,5.346383320662335,2.81,5.1362,watchlist_reeval_failed,"not_extended, trend_continuation","confirmation_volume, momentum_aligned, room_to_target, trend_aligned",8.1,NEUTRAL,trend_continuation,,,20.0,15.0,15.54,13.34,284891.0,40370.0,0.142,66781.0,159148.0,100217.0,42.6,0.224,0.0,0.81,0.0,1.4,0.53,0.07,False,default,2.5,False,,,,,2,1.0,99.0,0.000961,0.0,3.185097708857687e-10,0.0,2.723989,,0,0,0.468929,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.138796,0.0,0.0,0.0,1.0,0.5346383320662336,0.5346383320662336,n/a,2026-04-22,2026-04-22,
LOGI,LONG,0.5114994530821066,5.1149945308210665,5.84,5.2695,watchlist_reeval_failed,"confirmation_volume, not_extended, room_to_target, trend_aligned, trend_continuation",momentum_aligned,4.8,NEUTRAL,trend_continuation,,,120.0,90.0,25.85,5.61,9332.0,12777.0,1.369,7679.0,7488.0,6942.0,98.8,0.447,1.54,1.0,1.0,1.4,0.56,0.33,False,default,2.5,False,,,,,1,1.0,99.0,4.7e-05,0.0,2.2424076397796595e-09,0.0,6.024096,,0,0,0.0,0.0,4,4,1,1,4,4,4,4,4,4,4,4,4,4,4,4,0.0,0.0,0.393726,0.0,0.0,0.0,1.0,0.5114994530821066,0.5114994530821066,n/a,2026-04-22,2026-04-22,
